project,algo,run_id,run_name,env_id,seed,exp_name,total_timesteps,episode_index,episodic_return,episode_length,max_episode_steps,duration_rate
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,16,3.6762428001439726,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,17,1.532558759401958,41,1000,0.041
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,18,4.2528311674255415,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,19,3.308480852508625,57,1000,0.057
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,20,4.152919905086665,60,1000,0.06
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,21,2.633896799851221,51,1000,0.051
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,22,4.31838576549666,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,23,4.3251014150701375,62,1000,0.062
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,24,3.820074822938285,57,1000,0.057
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,25,2.8436522874685957,52,1000,0.052
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,26,4.635226423352791,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,27,4.147254591422077,61,1000,0.061
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,28,1.2529514333154,40,1000,0.04
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,29,4.831680172436695,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,30,3.747477144997257,68,1000,0.068
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,31,3.369633276760837,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,32,2.5364322929349967,48,1000,0.048
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,33,3.6666955984102043,61,1000,0.061
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,34,3.9003816858251525,63,1000,0.063
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,35,2.5457390325447,48,1000,0.048
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,36,2.444491154157981,47,1000,0.047
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,37,3.2359123000982866,55,1000,0.055
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,38,2.1743096290574946,46,1000,0.046
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,39,2.51001329404461,47,1000,0.047
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,40,4.583359502786053,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,41,3.5538582402357592,56,1000,0.056
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,42,2.368075674051849,46,1000,0.046
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,43,4.927633840455442,65,1000,0.065
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,44,3.852194824833068,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,45,1.9361873887008476,43,1000,0.043
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,46,3.922212496987899,60,1000,0.06
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,47,3.9133406864053684,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,48,2.9300361016837453,49,1000,0.049
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,49,3.7018976260187575,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,50,2.5480578412476818,47,1000,0.047
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,51,1.940058574301195,43,1000,0.043
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,52,2.4267559216381662,46,1000,0.046
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,53,4.243959957767826,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,54,4.466725660018323,62,1000,0.062
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,55,5.2720034573516035,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,56,2.1283963590598023,44,1000,0.044
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,57,3.4293870491103906,55,1000,0.055
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,58,4.430750954193674,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,59,1.6310684056165845,42,1000,0.042
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,60,2.447291359628535,48,1000,0.048
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,61,2.7298071266075556,50,1000,0.05
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,62,4.5602046834739,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,63,2.597830007966287,48,1000,0.048
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,64,4.6830688985621425,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,65,4.930738782537374,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,66,2.171988227130994,45,1000,0.045
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,67,4.85611041268893,63,1000,0.063
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,68,4.886379618267894,62,1000,0.062
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,69,4.450623727281074,63,1000,0.063
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,70,4.922650118461103,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,71,3.3950212097017394,55,1000,0.055
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,72,4.16831316936247,62,1000,0.062
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,73,5.685030175510805,73,1000,0.073
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,74,4.296969717786023,63,1000,0.063
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,75,3.6213933100384397,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,76,1.6396313427090554,44,1000,0.044
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,77,5.177282822245377,68,1000,0.068
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,78,2.883933664480577,50,1000,0.05
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,79,5.556884750949845,71,1000,0.071
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,80,3.895644401072758,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,81,4.890696848834975,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,82,5.064902618050668,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,83,3.617060488044971,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,84,4.247422561692828,61,1000,0.061
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,85,3.080784608490521,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,86,2.9674329490256395,52,1000,0.052
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,87,6.239306720297404,76,1000,0.076
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,88,2.562098729554308,50,1000,0.05
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,89,2.0639469039468845,46,1000,0.046
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,90,5.341857696019342,70,1000,0.07
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,91,2.0465076979897567,45,1000,0.045
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,92,1.8030023266031654,45,1000,0.045
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,93,1.5195456680451176,43,1000,0.043
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,94,5.379462984425044,75,1000,0.075
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,95,4.426872379775423,63,1000,0.063
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,96,2.0436102798675058,44,1000,0.044
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,97,3.538751462610527,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,98,3.0938067708827908,52,1000,0.052
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed2_20251203_204131,Hopper-v5__ppo_baseline__2__1764812493,Hopper-v5,2,ppo_baseline,1000000,99,1.944237997886791,44,1000,0.044
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,0,25.31342865847544,100,1000,0.1
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,1,6.3937886845091585,108,1000,0.108
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,2,3.9300350753491724,76,1000,0.076
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,3,2.774150688587704,58,1000,0.058
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,4,3.7758334440222465,73,1000,0.073
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,5,6.5305745414527765,113,1000,0.113
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,6,7.12544210340811,112,1000,0.112
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,7,4.21574290495407,85,1000,0.085
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,8,3.7041273910835537,77,1000,0.077
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,9,5.770537201620129,108,1000,0.108
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,10,4.038731944843357,75,1000,0.075
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,11,3.653151395687246,72,1000,0.072
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,12,3.7227276682272175,76,1000,0.076
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,13,4.660507924217498,86,1000,0.086
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,14,4.822384441421471,95,1000,0.095
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,15,7.446113840773311,123,1000,0.123
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,16,3.580352305700335,71,1000,0.071
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,17,7.549223449615413,120,1000,0.12
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,18,3.023883542116642,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,19,2.950886080612527,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,20,2.6628350289920535,56,1000,0.056
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,21,2.6947330188760477,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,22,2.86477875194147,62,1000,0.062
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,23,2.855810784837863,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,24,2.902566508486532,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,25,2.685501995202697,55,1000,0.055
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,26,4.5286557965291765,85,1000,0.085
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,27,3.1561443171482733,68,1000,0.068
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,28,3.329836722640695,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,29,2.9406902681496736,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,30,3.3562235580567386,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,31,3.6396182994800235,71,1000,0.071
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,32,7.484779110342423,124,1000,0.124
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,33,3.122972311176653,71,1000,0.071
